time, Quad.Est.E.Yaw, Quad.Est.E.Pitch, Quad.Est.E.Roll
8.264709,2.884800,2.888538,-1.232207,-1.206919
8.269711,2.878548,2.883729,-1.262794,-1.229901
8.274714,2.872145,2.876299,-1.292575,-1.259338
8.279716,2.865582,2.871222,-1.325926,-1.284902
8.284718,2.858858,2.863421,-1.357290,-1.328154
8.289720,2.851973,2.858075,-1.389917,-1.353958
8.294722,2.844932,2.849896,-1.420090,-1.383856
8.299724,2.837744,2.844340,-1.449197,-1.407617
8.304726,2.830415,2.813957,-1.476646,-1.453335
8.309728,2.822945,2.808055,-1.506088,-1.474053
8.314730,2.815323,2.799150,-1.536652,-1.501717
8.319732,2.807551,2.793102,-1.565819,-1.520578
8.324734,2.799639,2.783909,-1.593677,-1.551731
8.329736,2.791588,2.777641,-1.621216,-1.571364
8.334738,2.783392,2.768141,-1.651437,-1.607696
8.339740,2.775035,2.761688,-1.685469,-1.638461
8.344742,2.766495,2.751776,-1.723426,-1.681071
8.349744,2.757765,2.745012,-1.761314,-1.716708
8.354746,2.748847,2.734612,-1.798213,-1.762016
8.359748,2.739747,2.727521,-1.834835,-1.796777
8.364750,2.730459,2.716640,-1.873517,-1.845174
8.369752,2.720968,2.709203,-1.913973,-1.877239
8.374754,2.711270,2.697846,-1.956560,-1.926446
8.379756,2.701368,2.690134,-1.995992,-1.958053
8.384758,2.691273,2.678281,-2.034132,-2.004838
8.389760,2.680991,2.670236,-2.071117,-2.034327
8.394762,2.670525,2.657943,-2.108469,-2.073858
8.399764,2.659869,2.649647,-2.146020,-2.098857
8.404766,2.649021,2.666604,-2.185844,-2.100749
8.409768,2.637970,2.658164,-2.226880,-2.136119
8.414770,2.626709,2.645245,-2.268889,-2.184733
8.419772,2.615243,2.636399,-2.309063,-2.212265
8.424774,2.603579,2.623042,-2.348545,-2.258364
8.429776,2.591719,2.613978,-2.387418,-2.288646
8.434778,2.579661,2.600163,-2.427854,-2.332620
8.439780,2.567400,2.590805,-2.468320,-2.362995
8.444782,2.554940,2.576516,-2.507692,-2.412841
8.449784,2.542282,2.566846,-2.547941,-2.437686
8.454786,2.529417,2.552122,-2.589463,-2.485669
8.459788,2.516344,2.542169,-2.631611,-2.515245
8.464790,2.503061,2.526978,-2.672965,-2.559942
8.469792,2.489575,2.516669,-2.713502,-2.595588
8.474794,2.475885,2.500995,-2.754441,-2.640185
8.479796,2.461989,2.490390,-2.795358,-2.672026
8.484798,2.447881,2.474247,-2.839410,-2.726466
8.489800,2.433553,2.463310,-2.882831,-2.762254
8.494802,2.419008,2.446643,-2.926997,-2.814214
8.499804,2.404234,2.435313,-2.973233,-2.855880
8.504807,2.389228,2.419007,-3.019701,-2.931248
8.509809,2.373986,2.407240,-3.067723,-2.969502
8.514811,2.358498,2.389316,-3.118043,-3.028924
8.519813,2.342759,2.377146,-3.167397,-3.075026
8.524815,2.326767,2.358595,-3.218889,-3.135078
8.529817,2.310519,2.346004,-3.270351,-3.179737
8.534819,2.294019,2.326826,-3.319253,-3.232880
8.539821,2.277278,2.313860,-3.367446,-3.266573
8.544823,2.260301,2.294153,-3.413737,-3.319233
8.549825,2.243098,2.280835,-3.458144,-3.357452
8.554827,2.225673,2.260601,-3.502921,-3.404281
8.559829,2.208027,2.246948,-3.546262,-3.441125
8.564831,2.190166,2.226195,-3.589657,-3.487099
8.569833,2.172087,2.212210,-3.633147,-3.524915
8.574835,2.153792,2.190954,-3.676084,-3.577339
8.579837,2.135278,2.176604,-3.721761,-3.617794
8.584839,2.116513,2.154777,-3.774545,-3.679410
8.589841,2.097479,2.140015,-3.828399,-3.721933
8.594843,2.078169,2.117547,-3.884122,-3.788555
8.599845,2.058590,2.102350,-3.936262,-3.828965
8.604847,2.038759,2.072418,-3.985897,-3.876271
8.609849,2.018686,2.056879,-4.033870,-3.912295
8.614851,1.998371,2.033293,-4.082502,-3.969201
8.619853,1.977811,2.017374,-4.131695,-4.009611
8.624855,1.956997,1.993196,-4.184069,-4.070074
8.629857,1.935918,1.976878,-4.236865,-4.114675
8.634859,1.914581,1.952037,-4.287194,-4.188906
8.639861,1.892998,1.935244,-4.336205,-4.226696
8.644863,1.871171,1.909769,-4.384894,-4.282407
8.649865,1.849101,1.892595,-4.434266,-4.327261
8.654867,1.826777,1.866498,-4.484766,-4.395120
8.659869,1.804205,1.848878,-4.534003,-4.435654
8.664871,1.781390,1.822158,-4.582535,-4.490431
8.669873,1.758326,1.804151,-4.633017,-4.535167
8.674875,1.735007,1.776814,-4.684151,-4.594621
8.679877,1.711439,1.758422,-4.732976,-4.627020
8.684879,1.687632,1.730537,-4.780031,-4.684764
8.689881,1.663591,1.711755,-4.826900,-4.721177
8.694883,1.639322,1.683308,-4.871498,-4.779821
8.699885,1.614828,1.664183,-4.917392,-4.818886
8.704887,1.590106,1.617302,-4.961691,-4.916199
8.709889,1.565172,1.597600,-5.003185,-4.945848
8.714891,1.540040,1.567828,-5.041333,-4.992754
8.719893,1.514732,1.547841,-5.074435,-5.022106
8.724895,1.489270,1.517653,-5.104244,-5.055171
8.729897,1.463661,1.497383,-5.133515,-5.075575
8.734900,1.437912,1.466866,-5.160329,-5.107023
8.739902,1.412039,1.446411,-5.183467,-5.129245
8.744904,1.386060,1.415587,-5.203792,-5.153402
8.749906,1.359982,1.394957,-5.223262,-5.172506
8.754908,1.333814,1.363878,-5.239978,-5.192923
8.759910,1.307570,1.343103,-5.254657,-5.203401
8.764912,1.281259,1.311847,-5.266753,-5.220190
8.769914,1.254895,1.290940,-5.276497,-5.229090
8.774916,1.228490,1.259543,-5.283820,-5.238420
8.779918,1.202055,1.238568,-5.288814,-5.244009
8.784920,1.175601,1.207091,-5.291736,-5.251760
8.789922,1.149138,1.186090,-5.293020,-5.253309
8.794924,1.122674,1.154577,-5.292596,-5.249983
8.799926,1.096217,1.133523,-5.290432,-5.253274
8.804928,1.069775,1.100312,-5.286584,-5.294593
8.809930,1.043358,1.079133,-5.281162,-5.292157
8.814932,1.016972,1.047388,-5.274308,-5.286009
8.819934,0.990624,1.026266,-5.266255,-5.280500
8.824936,0.964320,0.994596,-5.256870,-5.272086
8.829938,0.938070,0.973517,-5.245265,-5.263167
8.834940,0.911881,0.941971,-5.232903,-5.248432
8.839942,0.885754,0.920988,-5.220141,-5.239317
8.844944,0.859694,0.889586,-5.206736,-5.221399
8.849946,0.833700,0.868713,-5.193302,-5.210651
8.854948,0.807778,0.837483,-5.178404,-5.193612
8.859950,0.781935,0.816720,-5.162168,-5.178606
8.864952,0.756172,0.785686,-5.146341,-5.157653
8.869954,0.730486,0.765067,-5.130838,-5.147323
8.874956,0.704880,0.734228,-5.114980,-5.127320
8.879958,0.679352,0.713734,-5.099337,-5.111793
8.884960,0.653901,0.683104,-5.084342,-5.092589
8.889962,0.628523,0.662748,-5.069834,-5.080918
8.894964,0.603214,0.632303,-5.056370,-5.061402
8.899966,0.577971,0.612073,-5.043666,-5.051150
8.904968,0.552792,0.588080,-5.029957,-5.072878
8.909970,0.527687,0.567810,-5.014982,-5.061394
8.914972,0.502659,0.537481,-4.999196,-5.041902
8.919974,0.477713,0.517330,-4.982471,-5.027020
8.924976,0.452846,0.487213,-4.967620,-5.006976
8.929978,0.428049,0.467190,-4.954328,-4.995586
8.934980,0.403313,0.437239,-4.942490,-4.982276
8.939982,0.378635,0.417323,-4.930934,-4.971437
8.944984,0.354014,0.387519,-4.919819,-4.959556
8.949986,0.329446,0.367696,-4.909518,-4.949536
8.954988,0.304928,0.338024,-4.899958,-4.937856
8.959991,0.280452,0.318286,-4.892132,-4.929663
8.964993,0.256011,0.288722,-4.885580,-4.923771
8.969995,0.231600,0.269050,-4.880250,-4.918258
8.974997,0.207212,0.239560,-4.876010,-4.909778
8.979999,0.182842,0.219931,-4.872565,-4.905021
8.985001,0.158488,0.190514,-4.869807,-4.900313
8.990003,0.134146,0.170904,-4.867751,-4.897621
8.995005,0.109811,0.141523,-4.866308,-4.895408
9.000007,0.085482,0.121905,-4.865737,-4.895513
9.005009,0.061153,0.088688,-4.866073,-4.917606
9.010011,0.036819,0.068955,-4.867260,-4.915890
9.015013,0.012477,0.039449,-4.869226,-4.918316
9.020015,-0.011876,0.019765,-4.871761,-4.916321
9.025017,-0.036244,-0.009748,-4.874796,-4.922845
9.030019,-0.060628,-0.029439,-4.878303,-4.925703
9.035021,-0.085032,-0.058998,-4.882385,-4.929039
9.040023,-0.109457,-0.078733,-4.886791,-4.934519
9.045025,-0.133905,-0.108355,-4.891481,-4.942416
9.050027,-0.158377,-0.128125,-4.896303,-4.944470
9.055029,-0.182875,-0.157799,-4.901773,-4.949925
9.060031,-0.207399,-0.177605,-4.906946,-4.952772
9.065033,-0.231949,-0.207326,-4.911964,-4.957939
9.070035,-0.256523,-0.227155,-4.916874,-4.962307
9.075037,-0.281123,-0.256934,-4.922055,-4.968693
9.080039,-0.305751,-0.276809,-4.927820,-4.972973
9.085041,-0.330406,-0.306658,-4.933295,-4.980057
9.090043,-0.355089,-0.326583,-4.938569,-4.982522
9.095045,-0.379796,-0.356489,-4.943360,-4.987345
9.100047,-0.404527,-0.376437,-4.948010,-4.992229
9.105049,-0.429280,-0.410003,-4.952339,-5.028190
9.110051,-0.454055,-0.430162,-4.956586,-5.033821
9.115053,-0.478849,-0.460374,-4.960351,-5.038005
9.120055,-0.503661,-0.480520,-4.963537,-5.039907
9.125057,-0.528486,-0.510772,-4.966201,-5.044715
9.130059,-0.553324,-0.530932,-4.968327,-5.049133
9.135061,-0.578171,-0.561225,-4.970109,-5.047234
9.140063,-0.603026,-0.581401,-4.971598,-5.048987
9.145065,-0.627888,-0.611699,-4.972625,-5.048905
9.150067,-0.652753,-0.631894,-4.973164,-5.049632
9.155069,-0.677619,-0.662186,-4.973158,-5.049997
9.160071,-0.702483,-0.682384,-4.972695,-5.048967
9.165073,-0.727344,-0.712680,-4.971832,-5.049209
9.170075,-0.752200,-0.732885,-4.970665,-5.050257
9.175077,-0.777049,-0.763191,-4.969287,-5.050156
9.180079,-0.801891,-0.783406,-4.967719,-5.048262
9.185081,-0.826724,-0.813687,-4.965774,-5.044458
9.190084,-0.851546,-0.833877,-4.963198,-5.044825
9.195086,-0.876353,-0.864136,-4.960138,-5.037754
9.200088,-0.901144,-0.884289,-4.956874,-5.036495
9.205090,-0.925918,-0.898486,-4.953499,-4.953990
9.210092,-0.950675,-0.918289,-4.949920,-4.950819
9.215094,-0.975413,-0.947979,-4.946226,-4.943758
9.220096,-1.000133,-0.967747,-4.942371,-4.943737
9.225098,-1.024833,-0.997407,-4.938566,-4.942420
9.230100,-1.049516,-1.017168,-4.935071,-4.939074
9.235102,-1.074182,-1.046796,-4.931985,-4.935196
9.240104,-1.098833,-1.066531,-4.929164,-4.932943
9.245106,-1.123471,-1.096118,-4.926778,-4.930459
9.250108,-1.148099,-1.115832,-4.924952,-4.925482
9.255110,-1.172719,-1.145376,-4.923442,-4.921417
9.260112,-1.197333,-1.165064,-4.922366,-4.920101
9.265114,-1.221943,-1.194581,-4.921839,-4.919165
9.270116,-1.246552,-1.214258,-4.921921,-4.919260
9.275118,-1.271164,-1.243779,-4.922564,-4.920859
9.280120,-1.295780,-1.263461,-4.923672,-4.925016
9.285122,-1.320402,-1.293009,-4.925037,-4.925004
9.290124,-1.345031,-1.312715,-4.926296,-4.926026
9.295126,-1.369665,-1.342271,-4.927076,-4.927014
9.300128,-1.394301,-1.361991,-4.927006,-4.927229
9.305130,-1.418933,-1.388637,-4.925748,-4.925206
9.310132,-1.443554,-1.408327,-4.923128,-4.922779
9.315134,-1.468158,-1.437852,-4.919049,-4.916951
9.320136,-1.492736,-1.457514,-4.912763,-4.913888
9.325138,-1.517275,-1.486983,-4.904490,-4.906776
9.330140,-1.541769,-1.506595,-4.894576,-4.902381
9.335142,-1.566207,-1.535982,-4.882763,-4.888674
9.340144,-1.590582,-1.555527,-4.869689,-4.879028
9.345146,-1.614888,-1.584784,-4.855218,-4.868703
9.350148,-1.639115,-1.604246,-4.838655,-4.854724
9.355150,-1.663253,-1.633327,-4.820153,-4.833262
9.360152,-1.687297,-1.652647,-4.801024,-4.819552
9.365154,-1.711242,-1.681511,-4.780997,-4.798310
9.370156,-1.735088,-1.700693,-4.761055,-4.780877
9.375158,-1.758826,-1.729331,-4.738050,-4.755772
9.380160,-1.782445,-1.748342,-4.714067,-4.737095
9.385162,-1.805936,-1.776706,-4.687761,-4.704059
9.390164,-1.829300,-1.795513,-4.663181,-4.685362
9.395166,-1.852546,-1.823565,-4.640017,-4.659559
9.400168,-1.875676,-1.842187,-4.616509,-4.641424
9.405170,-1.898687,-1.853544,-4.592502,-4.553693
9.410172,-1.921580,-1.871739,-4.569493,-4.536587
9.415174,-1.944360,-1.898900,-4.547005,-4.510393
9.420177,-1.967022,-1.916922,-4.521711,-4.490753
9.425179,-1.989543,-1.943816,-4.492511,-4.461518
9.430181,-2.011920,-1.961632,-4.463590,-4.435549
9.435183,-2.034152,-1.988178,-4.435043,-4.406011
9.440185,-2.056244,-2.005785,-4.407670,-4.385928
9.445187,-2.078204,-2.032049,-4.381291,-4.353494
9.450189,-2.100029,-2.049440,-4.353870,-4.328573
9.455191,-2.121713,-2.075354,-4.325668,-4.297931
9.460193,-2.143258,-2.092516,-4.298126,-4.274257
9.465195,-2.164667,-2.118104,-4.270731,-4.245049
9.470197,-2.185940,-2.135065,-4.243879,-4.223975
9.475199,-2.207079,-2.160363,-4.217142,-4.202380
9.480201,-2.228084,-2.177144,-4.190391,-4.183189
9.485203,-2.248953,-2.202184,-4.162753,-4.154952
9.490205,-2.269685,-2.218793,-4.135029,-4.136705
9.495207,-2.290272,-2.243546,-4.105523,-4.106668
9.500209,-2.310702,-2.259948,-4.072232,-4.083114
9.505211,-2.330960,-2.277978,-4.037957,-4.025199
9.510213,-2.351042,-2.294033,-4.002141,-3.993650
9.515215,-2.370946,-2.317905,-3.966772,-3.951570
9.520217,-2.390670,-2.333683,-3.929733,-3.924623
9.525219,-2.410199,-2.357136,-3.889465,-3.876138
9.530221,-2.429519,-2.372613,-3.846922,-3.835449
9.535223,-2.448627,-2.395521,-3.804161,-3.784123
9.540225,-2.467509,-2.410622,-3.756873,-3.747970
9.545227,-2.486151,-2.432994,-3.710082,-3.690799
9.550229,-2.504570,-2.447721,-3.666708,-3.653592
9.555231,-2.522779,-2.469544,-3.625284,-3.602398
9.560233,-2.540786,-2.483935,-3.585922,-3.576134
9.565235,-2.558599,-2.505300,-3.547220,-3.536905
9.570237,-2.576216,-2.519451,-3.506929,-3.511163
9.575239,-2.593622,-2.540410,-3.463958,-3.461782
9.580241,-2.610812,-2.554226,-3.420877,-3.427222
9.585243,-2.627792,-2.574677,-3.379789,-3.378098
9.590245,-2.644567,-2.588158,-3.338026,-3.344945
9.595247,-2.661129,-2.608124,-3.294747,-3.291722
9.600249,-2.677461,-2.621256,-3.247500,-3.256595
9.605251,-2.693557,-2.638221,-3.200324,-3.117179
9.610253,-2.709410,-2.650649,-3.150820,-3.076676
9.615255,-2.725006,-2.669002,-3.097911,-3.020388
9.620257,-2.740339,-2.681032,-3.046108,-2.978511
9.625259,-2.755419,-2.698798,-2.996461,-2.921957
9.630261,-2.770259,-2.710449,-2.949098,-2.883552
9.635263,-2.784867,-2.727643,-2.903411,-2.830510
9.640265,-2.799248,-2.738925,-2.857615,-2.794876
9.645267,-2.813389,-2.755577,-2.808873,-2.733968
9.650270,-2.827292,-2.766469,-2.761908,-2.694827
9.655272,-2.840965,-2.782517,-2.716567,-2.634347
9.660274,-2.854409,-2.793014,-2.670555,-2.596906
9.665276,-2.867627,-2.808484,-2.625559,-2.536932
9.670278,-2.880620,-2.818610,-2.580679,-2.501087
9.675280,-2.893390,-2.833517,-2.536525,-2.453212
9.680282,-2.905936,-2.843303,-2.490320,-2.415919
9.685284,-2.918248,-2.857680,-2.443800,-2.361030
9.690286,-2.930328,-2.867089,-2.397172,-2.325570
9.695288,-2.942170,-2.880934,-2.349048,-2.269223
9.700290,-2.953771,-2.889970,-2.301132,-2.232713
9.705292,-2.965122,-2.923428,-2.249630,-2.262574
9.710294,-2.976217,-2.932436,-2.198313,-2.221189
9.715296,-2.987052,-2.945622,-2.145952,-2.158739
9.720298,-2.997623,-2.954211,-2.093367,-2.118352
9.725300,-3.007933,-2.966790,-2.040832,-2.054658
9.730302,-3.017980,-2.974966,-1.988643,-2.013333
9.735304,-3.027769,-2.986927,-1.937401,-1.953798
9.740306,-3.037305,-2.994700,-1.887073,-1.910670
9.745308,-3.046582,-3.006043,-1.833945,-1.850188
9.750310,-3.055582,-3.013399,-1.776472,-1.803097
9.755312,-3.064288,-3.024063,-1.718023,-1.727952
9.760314,-3.072707,-3.030926,-1.661343,-1.679854
9.765316,-3.080848,-3.040859,-1.605981,-1.610172
9.770318,-3.088708,-3.047264,-1.549850,-1.568725
9.775320,-3.096294,-3.056542,-1.495262,-1.504320
9.780322,-3.103596,-3.062532,-1.436644,-1.458598
9.785324,-3.110607,-3.071133,-1.379645,-1.389051
9.790326,-3.117341,-3.076629,-1.325476,-1.341772
9.795328,-3.123809,-3.084566,-1.272484,-1.283878
9.800330,-3.130011,-3.089666,-1.218713,-1.242685
9.805332,-3.135942,-3.106438,-1.164446,-1.179419
9.810334,-3.141604,-3.111111,-1.111128,-1.138318
9.815336,-3.147004,-3.117827,-1.059161,-1.075616
9.820338,-3.152138,-3.122067,-1.005483,-1.033115
9.825340,-3.157010,-3.128129,-0.954012,-0.968541
9.830342,-3.161630,-3.131960,-0.903865,-0.925987
9.835344,-3.166000,-3.137389,-0.854020,-0.868406
9.840346,-3.170114,-3.140826,-0.802014,-0.824194
9.845348,-3.173969,-3.145650,-0.750175,-0.766996
9.850350,-3.177559,-3.148669,-0.696731,-0.722535
9.855352,-3.180882,-3.152893,-0.643764,-0.666857
9.860354,-3.183949,-3.155524,-0.593091,-0.629647
9.865356,-3.186767,-3.159194,-0.544012,-0.574574
9.870358,-3.189332,-3.161452,-0.492315,-0.536886
9.875360,-3.191642,-3.164550,-0.442016,-0.476259
9.880363,-3.193706,-3.166442,-0.393441,-0.439518
9.885365,-3.195530,-3.168960,-0.345794,-0.383721
9.890367,-3.197118,-3.170435,-0.298658,-0.347866
9.895369,-3.198463,-3.172399,-0.248641,-0.290474
9.900371,-3.199544,-3.173456,-0.194654,-0.242880
9.905373,-3.200362,-3.169699,-0.143521,-0.153376
9.910375,-3.200931,-3.170272,-0.093863,-0.117599
9.915377,-3.201259,-3.170879,-0.047016,-0.067268
9.920379,-3.201352,-3.171114,0.000770,-0.031282
9.925381,-3.201205,-3.171196,0.048232,0.024985
9.930383,-3.200817,-3.171057,0.097162,0.064899
9.935385,-3.200191,-3.170552,0.143418,0.119525
9.940387,-3.199343,-3.170043,0.186668,0.147938
9.945389,-3.198282,-3.169035,0.229684,0.202137
9.950391,-3.197004,-3.168199,0.273211,0.232532
9.955393,-3.195509,-3.166717,0.315754,0.281223
9.960395,-3.193807,-3.165568,0.356268,0.314957
9.965397,-3.191915,-3.163599,0.393005,0.353295
9.970399,-3.189844,-3.162161,0.427971,0.379317
9.975401,-3.187606,-3.159802,0.460813,0.418227
9.980403,-3.185209,-3.158116,0.491329,0.441937
9.985405,-3.182670,-3.155409,0.518205,0.471973
9.990407,-3.180002,-3.153490,0.543909,0.494188
9.995409,-3.177211,-3.150460,0.567136,0.523595
10.000411,-3.174313,-3.148339,0.587840,0.539672
10.005413,-3.171314,-3.148342,0.607450,0.572028
10.010415,-3.168223,-3.146027,0.625237,0.588308
10.015417,-3.165048,-3.142454,0.641195,0.610069
10.020419,-3.161801,-3.140003,0.654510,0.624372
10.025421,-3.158495,-3.136227,0.665533,0.639636
10.030423,-3.155139,-3.133665,0.674379,0.646648
10.035425,-3.151747,-3.129771,0.681038,0.654223
10.040427,-3.148328,-3.127153,0.685305,0.656495
10.045429,-3.144895,-3.123214,0.687009,0.656268
10.050431,-3.141461,-3.120595,0.686331,0.657041
10.055433,-3.138038,-3.116657,0.683003,0.652548
10.060435,-3.134638,-3.114050,0.677560,0.647521
10.065437,-3.131271,-3.110177,0.670385,0.639836
10.070439,-3.127945,-3.107619,0.661585,0.634217
10.075441,-3.124668,-3.103846,0.650944,0.617936
10.080443,-3.121449,-3.101384,0.638804,0.604993
10.085445,-3.118298,-3.097785,0.624278,0.588143
10.090447,-3.115225,-3.095467,0.608053,0.574269
10.095449,-3.112238,-3.092072,0.589898,0.548714
10.100451,-3.109349,-3.089897,0.569283,0.530674
10.105453,-3.106572,-3.090846,0.546138,0.559717
10.110456,-3.103908,-3.088644,0.523662,0.542348
10.115458,-3.101358,-3.085446,0.501159,0.514475
10.120460,-3.098922,-3.083465,0.477486,0.496564
10.125462,-3.096605,-3.080556,0.454318,0.464865
10.130464,-3.094399,-3.078734,0.432439,0.445953
10.135466,-3.092300,-3.076114,0.411578,0.421431
10.140468,-3.090306,-3.074447,0.390495,0.402354
10.145470,-3.088418,-3.072078,0.368989,0.378901
10.150472,-3.086633,-3.070585,0.348978,0.363597
10.155474,-3.084946,-3.068456,0.329827,0.337523
10.160476,-3.083354,-3.067086,0.310751,0.321023
10.165478,-3.081860,-3.065215,0.290460,0.292887
10.170480,-3.080470,-3.064074,0.269605,0.277385
10.175482,-3.079185,-3.062458,0.249031,0.253020
10.180484,-3.077997,-3.061491,0.229799,0.236335
10.185486,-3.076904,-3.060114,0.211194,0.214875
10.190488,-3.075904,-3.059219,0.192716,0.198757
10.195490,-3.074991,-3.058063,0.176327,0.179938
10.200492,-3.074156,-3.057391,0.160572,0.165478
10.205494,-3.073400,-3.046082,0.145082,0.234668
10.210496,-3.072716,-3.045001,0.131060,0.219276
10.215498,-3.072106,-3.043727,0.116260,0.198572
10.220500,-3.071564,-3.042980,0.103134,0.190152
10.225502,-3.071084,-3.041884,0.091111,0.171173
10.230504,-3.070663,-3.041190,0.079780,0.159118
10.235506,-3.070294,-3.040257,0.069847,0.145669
10.240508,-3.069974,-3.039703,0.060278,0.139050
10.245510,-3.069700,-3.038883,0.051224,0.131000
10.250512,-3.069470,-3.038342,0.042524,0.128742
10.255514,-3.069281,-3.037587,0.034658,0.120613
10.260516,-3.069131,-3.037104,0.027259,0.113430
10.265518,-3.069014,-3.036432,0.020496,0.108519
10.270520,-3.068932,-3.036138,0.014059,0.097187
10.275522,-3.068879,-3.035573,0.008321,0.087904
10.280524,-3.068854,-3.035227,0.002695,0.079136
10.285526,-3.068858,-3.034766,-0.002984,0.072286
10.290528,-3.068889,-3.034468,-0.008290,0.068759
10.295530,-3.068945,-3.034073,-0.013167,0.061986
10.300532,-3.069024,-3.033764,-0.017620,0.056116
10.305534,-3.069124,-3.047731,-0.021497,0.007306
10.310536,-3.069243,-3.047720,-0.025563,0.004911
10.315538,-3.069383,-3.047703,-0.029330,-0.002485
10.320540,-3.069540,-3.047798,-0.032666,-0.003343
10.325542,-3.069712,-3.047828,-0.035645,-0.007744
10.330544,-3.069899,-3.047833,-0.038496,-0.011093
10.335546,-3.070099,-3.047911,-0.041065,-0.016436
10.340549,-3.070311,-3.047972,-0.043245,-0.022026
10.345551,-3.070533,-3.048115,-0.044974,-0.025305
10.350553,-3.070762,-3.048210,-0.046344,-0.024194
10.355555,-3.070997,-3.048357,-0.047361,-0.026246
10.360557,-3.071235,-3.048501,-0.047913,-0.032106
10.365559,-3.071476,-3.048706,-0.048049,-0.036393
